
  Computed solution coefficients:

  Node    X(I)        U(X(I))
     51763  0.647038        0.000000
     51764  0.647050       -0.000000
     51765  0.647062       -0.000000
     51766  0.647075        0.000000
     51767  0.647088        0.000000
     51768  0.647100       -0.000000
     51769  0.647112       -0.000000
     51770  0.647125        0.000000
     51771  0.647138       -0.000000
     51772  0.647150       -0.000000
     51773  0.647162        0.000000
     51774  0.647175        0.000000
     51775  0.647188       -0.000000
     51776  0.647200       -0.000000
     51777  0.647212        0.000000
     51778  0.647225        0.000000
     51779  0.647238       -0.000000
     51780  0.647250       -0.000000
     51781  0.647262        0.000000
     51782  0.647275        0.000000
     51783  0.647288       -0.000000
     51784  0.647300        0.000000
     51785  0.647312        0.000000
     51786  0.647325       -0.000000
     51787  0.647338       -0.000000
     51788  0.647350        0.000000
     51789  0.647362        0.000000
     51790  0.647375       -0.000000
     51791  0.647388       -0.000000
     51792  0.647400        0.000000
     51793  0.647412        0.000000
     51794  0.647425       -0.000000
     51795  0.647437        0.000000
     51796  0.647450        0.000000
     51797  0.647463       -0.000000
     51798  0.647475       -0.000000
     51799  0.647487        0.000000
     51800  0.647500        0.000000
     51801  0.647513       -0.000000
     51802  0.647525       -0.000000
     51803  0.647537        0.000000
     51804  0.647550        0.000000
     51805  0.647563       -0.000000
     51806  0.647575        0.000000
     51807  0.647587        0.000000
     51808  0.647600       -0.000000
     51809  0.647613       -0.000000
     51810  0.647625        0.000000
     51811  0.647637        0.000000
     51812  0.647650       -0.000000
     51813  0.647663       -0.000000
     51814  0.647675        0.000000
     51815  0.647687        0.000000
     51816  0.647700       -0.000000
     51817  0.647713       -0.000000
     51818  0.647725        0.000000
     51819  0.647737       -0.000000
     51820  0.647750       -0.000000
     51821  0.647763        0.000000
     51822  0.647775        0.000000
     51823  0.647787       -0.000000
     51824  0.647800       -0.000000
     51825  0.647813        0.000000
     51826  0.647825        0.000000
     51827  0.647837       -0.000000
     51828  0.647850       -0.000000
     51829  0.647863        0.000000
     51830  0.647875       -0.000000
     51831  0.647887       -0.000000
     51832  0.647900        0.000000
     51833  0.647913        0.000000
     51834  0.647925       -0.000000
     51835  0.647938       -0.000000
     51836  0.647950        0.000000
     51837  0.647962        0.000000
     51838  0.647975       -0.000000
     51839  0.647988       -0.000000
     51840  0.648000        0.000000
     51841  0.648012        0.000000
     51842  0.648025       -0.000000
     51843  0.648038        0.000000
     51844  0.648050        0.000000
     51845  0.648062       -0.000000
     51846  0.648075       -0.000000
     51847  0.648088        0.000000
     51848  0.648100        0.000000
     51849  0.648112       -0.000000
     51850  0.648125       -0.000000
     51851  0.648138        0.000000
     51852  0.648150        0.000000
     51853  0.648162       -0.000000
     51854  0.648175        0.000000
     51855  0.648188        0.000000
     51856  0.648200       -0.000000
     51857  0.648212       -0.000000
     51858  0.648225        0.000000
     51859  0.648238        0.000000
     51860  0.648250       -0.000000
     51861  0.648262       -0.000000
     51862  0.648275        0.000000
     51863  0.648288        0.000000
     51864  0.648300       -0.000000
     51865  0.648312        0.000000
     51866  0.648325        0.000000
     51867  0.648338       -0.000000
     51868  0.648350       -0.000000
     51869  0.648362        0.000000
     51870  0.648375        0.000000
     51871  0.648388       -0.000000
     51872  0.648400       -0.000000
     51873  0.648412        0.000000
     51874  0.648425        0.000000
     51875  0.648438       -0.000000
     51876  0.648450       -0.000000
     51877  0.648463        0.000000
     51878  0.648475       -0.000000
     51879  0.648487       -0.000000
     51880  0.648500        0.000000
     51881  0.648513        0.000000
     51882  0.648525       -0.000000
     51883  0.648537       -0.000000
     51884  0.648550        0.000000
     51885  0.648563        0.000000
     51886  0.648575       -0.000000
     51887  0.648587       -0.000000
     51888  0.648600        0.000000
     51889  0.648613       -0.000000
     51890  0.648625       -0.000000
     51891  0.648637        0.000000
     51892  0.648650        0.000000
     51893  0.648663       -0.000000
     51894  0.648675       -0.000000
     51895  0.648687        0.000000
     51896  0.648700        0.000000
     51897  0.648713       -0.000000
     51898  0.648725       -0.000000
     51899  0.648737        0.000000
     51900  0.648750       -0.000000
     51901  0.648763       -0.000000
     51902  0.648775        0.000000
     51903  0.648787        0.000000
     51904  0.648800       -0.000000
     51905  0.648813       -0.000000
     51906  0.648825        0.000000
     51907  0.648837        0.000000
     51908  0.648850       -0.000000
     51909  0.648863       -0.000000
     51910  0.648875        0.000000
     51911  0.648887        0.000000
     51912  0.648900       -0.000000
     51913  0.648913        0.000000
     51914  0.648925        0.000000
     51915  0.648937       -0.000000
     51916  0.648950       -0.000000
     51917  0.648962        0.000000
     51918  0.648975        0.000000
     51919  0.648988       -0.000000
     51920  0.649000       -0.000000
     51921  0.649012        0.000000
     51922  0.649025        0.000000
     51923  0.649038       -0.000000
     51924  0.649050        0.000000
     51925  0.649062        0.000000
     51926  0.649075       -0.000000
     51927  0.649088       -0.000000
     51928  0.649100        0.000000
     51929  0.649112        0.000000
     51930  0.649125       -0.000000
     51931  0.649138       -0.000000
     51932  0.649150        0.000000
     51933  0.649162        0.000000
     51934  0.649175       -0.000000
     51935  0.649188       -0.000000
     51936  0.649200        0.000000
     51937  0.649212       -0.000000
     51938  0.649225       -0.000000
     51939  0.649238        0.000000
     51940  0.649250        0.000000
     51941  0.649262       -0.000000
     51942  0.649275       -0.000000
     51943  0.649288        0.000000
     51944  0.649300        0.000000
     51945  0.649312       -0.000000
     51946  0.649325       -0.000000
     51947  0.649338        0.000000
     51948  0.649350       -0.000000
     51949  0.649362       -0.000000
     51950  0.649375        0.000000
     51951  0.649388        0.000000
     51952  0.649400       -0.000000
     51953  0.649412       -0.000000
     51954  0.649425        0.000000
     51955  0.649438        0.000000
     51956  0.649450       -0.000000
     51957  0.649463       -0.000000
     51958  0.649475        0.000000
     51959  0.649487       -0.000000
     51960  0.649500       -0.000000
     51961  0.649513        0.000000
     51962  0.649525        0.000000
     51963  0.649537       -0.000000
     51964  0.649550       -0.000000
     51965  0.649563        0.000000
     51966  0.649575        0.000000
     51967  0.649587       -0.000000
     51968  0.649600       -0.000000
     51969  0.649613        0.000000
     51970  0.649625        0.000000
     51971  0.649637       -0.000000
     51972  0.649650        0.000000
     51973  0.649663        0.000000
     51974  0.649675       -0.000000
     51975  0.649687       -0.000000
     51976  0.649700        0.000000
     51977  0.649713        0.000000
     51978  0.649725       -0.000000
     51979  0.649737       -0.000000
     51980  0.649750        0.000000
     51981  0.649763        0.000000
     51982  0.649775       -0.000000
     51983  0.649787        0.000000
     51984  0.649800        0.000000
     51985  0.649813       -0.000000
     51986  0.649825       -0.000000
     51987  0.649837        0.000000
     51988  0.649850        0.000000
     51989  0.649863       -0.000000
     51990  0.649875       -0.000000
     51991  0.649887        0.000000
     51992  0.649900        0.000000
     51993  0.649913       -0.000000
     51994  0.649925       -0.000000
     51995  0.649937        0.000000
     51996  0.649950       -0.000000
     51997  0.649962       -0.000000
     51998  0.649975        0.000000
     51999  0.649988        0.000000
     52000  0.650000       -0.000000
     52001  0.650012       -0.000000
     52002  0.650025        0.000000
     52003  0.650038        0.000000
     52004  0.650050       -0.000000
     52005  0.650062       -0.000000
     52006  0.650075        0.000000
     52007  0.650088       -0.000000
     52008  0.650100       -0.000000
     52009  0.650112        0.000000
     52010  0.650125        0.000000
     52011  0.650138       -0.000000
     52012  0.650150       -0.000000
     52013  0.650162        0.000000
     52014  0.650175        0.000000
     52015  0.650188       -0.000000
     52016  0.650200       -0.000000
     52017  0.650212        0.000000
     52018  0.650225       -0.000000
     52019  0.650238       -0.000000
     52020  0.650250        0.000000
     52021  0.650262        0.000000
     52022  0.650275       -0.000000
     52023  0.650288       -0.000000
     52024  0.650300        0.000000
     52025  0.650312        0.000000
     52026  0.650325       -0.000000
     52027  0.650338       -0.000000
     52028  0.650350        0.000000
     52029  0.650362        0.000000
     52030  0.650375       -0.000000
     52031  0.650388        0.000000
     52032  0.650400        0.000000
     52033  0.650412       -0.000000
     52034  0.650425       -0.000000
     52035  0.650438        0.000000
     52036  0.650450        0.000000
     52037  0.650463       -0.000000
     52038  0.650475       -0.000000
     52039  0.650487        0.000000
     52040  0.650500        0.000000
     52041  0.650513       -0.000000
     52042  0.650525        0.000000
     52043  0.650537        0.000000
     52044  0.650550       -0.000000
     52045  0.650563       -0.000000
     52046  0.650575        0.000000
     52047  0.650587        0.000000
     52048  0.650600       -0.000000
     52049  0.650613       -0.000000
     52050  0.650625        0.000000
     52051  0.650637        0.000000
     52052  0.650650       -0.000000
     52053  0.650663       -0.000000
     52054  0.650675        0.000000
     52055  0.650687       -0.000000
     52056  0.650700       -0.000000
     52057  0.650713        0.000000
     52058  0.650725        0.000000
     52059  0.650737       -0.000000
     52060  0.650750       -0.000000
     52061  0.650763        0.000000
     52062  0.650775        0.000000
     52063  0.650787       -0.000000
     52064  0.650800       -0.000000
     52065  0.650813        0.000000
     52066  0.650825       -0.000000
     52067  0.650837       -0.000000
     52068  0.650850        0.000000
     52069  0.650863        0.000000
     52070  0.650875       -0.000000
     52071  0.650887       -0.000000
     52072  0.650900        0.000000
     52073  0.650913        0.000000
     52074  0.650925       -0.000000
     52075  0.650937       -0.000000
     52076  0.650950        0.000000
     52077  0.650962       -0.000000
     52078  0.650975       -0.000000
     52079  0.650988        0.000000
     52080  0.651000        0.000000
     52081  0.651012       -0.000000
     52082  0.651025       -0.000000
     52083  0.651038        0.000000
     52084  0.651050        0.000000
     52085  0.651062       -0.000000
     52086  0.651075       -0.000000
     52087  0.651088        0.000000
     52088  0.651100        0.000000
     52089  0.651112       -0.000000
     52090  0.651125        0.000000
     52091  0.651138        0.000000
     52092  0.651150       -0.000000
     52093  0.651162       -0.000000
     52094  0.651175        0.000000
     52095  0.651188        0.000000
     52096  0.651200       -0.000000
     52097  0.651212       -0.000000
     52098  0.651225        0.000000
     52099  0.651238        0.000000
     52100  0.651250       -0.000000
     52101  0.651262        0.000000
     52102  0.651275        0.000000
     52103  0.651288       -0.000000
     52104  0.651300       -0.000000
     52105  0.651312        0.000000
     52106  0.651325        0.000000
     52107  0.651338       -0.000000
     52108  0.651350       -0.000000
     52109  0.651362        0.000000
     52110  0.651375        0.000000
     52111  0.651388       -0.000000
     52112  0.651400       -0.000000
     52113  0.651412        0.000000
     52114  0.651425       -0.000000
     52115  0.651438       -0.000000
     52116  0.651450        0.000000
     52117  0.651463        0.000000
     52118  0.651475       -0.000000
     52119  0.651487       -0.000000
     52120  0.651500        0.000000
     52121  0.651513        0.000000
     52122  0.651525       -0.000000
     52123  0.651537       -0.000000
     52124  0.651550        0.000000
     52125  0.651563       -0.000000
     52126  0.651575       -0.000000
     52127  0.651587        0.000000
     52128  0.651600        0.000000
     52129  0.651613       -0.000000
     52130  0.651625       -0.000000
     52131  0.651637        0.000000
     52132  0.651650        0.000000
     52133  0.651663       -0.000000
     52134  0.651675       -0.000000
     52135  0.651687        0.000000
     52136  0.651700       -0.000000
     52137  0.651713       -0.000000
     52138  0.651725        0.000000
     52139  0.651737        0.000000
     52140  0.651750       -0.000000
     52141  0.651763       -0.000000
     52142  0.651775        0.000000
     52143  0.651787        0.000000
     52144  0.651800       -0.000000
     52145  0.651813       -0.000000
     52146  0.651825        0.000000
     52147  0.651837        0.000000
     52148  0.651850       -0.000000
     52149  0.651863        0.000000
     52150  0.651875        0.000000
     52151  0.651887       -0.000000
     52152  0.651900       -0.000000
     52153  0.651913        0.000000
     52154  0.651925        0.000000
     52155  0.651937       -0.000000
     52156  0.651950       -0.000000
     52157  0.651963        0.000000
     52158  0.651975        0.000000
     52159  0.651988       -0.000000
     52160  0.652000        0.000000
     52161  0.652012        0.000000
     52162  0.652025       -0.000000
     52163  0.652038       -0.000000
     52164  0.652050        0.000000
     52165  0.652062        0.000000
     52166  0.652075       -0.000000
     52167  0.652088       -0.000000
     52168  0.652100        0.000000
     52169  0.652112        0.000000
     52170  0.652125       -0.000000
     52171  0.652138       -0.000000
     52172  0.652150        0.000000
     52173  0.652162       -0.000000
     52174  0.652175       -0.000000
     52175  0.652188        0.000000
     52176  0.652200        0.000000
     52177  0.652212       -0.000000
     52178  0.652225       -0.000000
     52179  0.652238        0.000000
     52180  0.652250        0.000000
     52181  0.652262       -0.000000
     52182  0.652275       -0.000000
     52183  0.652288        0.000000
     52184  0.652300       -0.000000
     52185  0.652312       -0.000000
     52186  0.652325        0.000000
     52187  0.652338        0.000000
     52188  0.652350       -0.000000
     52189  0.652362       -0.000000
     52190  0.652375        0.000000
     52191  0.652388        0.000000
     52192  0.652400       -0.000000
     52193  0.652412       -0.000000
     52194  0.652425        0.000000
     52195  0.652438       -0.000000
     52196  0.652450       -0.000000
     52197  0.652462        0.000000
     52198  0.652475        0.000000
     52199  0.652487       -0.000000
     52200  0.652500       -0.000000
     52201  0.652513        0.000000
     52202  0.652525        0.000000
     52203  0.652537       -0.000000
     52204  0.652550       -0.000000
     52205  0.652563        0.000000
     52206  0.652575        0.000000
     52207  0.652587       -0.000000
     52208  0.652600        0.000000
     52209  0.652613        0.000000
     52210  0.652625       -0.000000
     52211  0.652637       -0.000000
     52212  0.652650        0.000000
     52213  0.652663        0.000000
     52214  0.652675       -0.000000
     52215  0.652687       -0.000000
     52216  0.652700        0.000000
     52217  0.652713        0.000000
     52218  0.652725       -0.000000
     52219  0.652737        0.000000
     52220  0.652750        0.000000
     52221  0.652763       -0.000000
     52222  0.652775       -0.000000
     52223  0.652787        0.000000
     52224  0.652800        0.000000
     52225  0.652813       -0.000000
     52226  0.652825       -0.000000
     52227  0.652837        0.000000
     52228  0.652850        0.000000
     52229  0.652863       -0.000000
     52230  0.652875       -0.000000
     52231  0.652887        0.000000
     52232  0.652900       -0.000000
     52233  0.652913       -0.000000
     52234  0.652925        0.000000
     52235  0.652937        0.000000
     52236  0.652950       -0.000000
     52237  0.652963       -0.000000
     52238  0.652975        0.000000
     52239  0.652988        0.000000
     52240  0.653000       -0.000000
     52241  0.653012       -0.000000
     52242  0.653025        0.000000
     52243  0.653038       -0.000000
     52244  0.653050       -0.000000
     52245  0.653062        0.000000
     52246  0.653075        0.000000
     52247  0.653088       -0.000000
     52248  0.653100       -0.000000
     52249  0.653112        0.000000
     52250  0.653125        0.000000
     52251  0.653138       -0.000000
     52252  0.653150       -0.000000
     52253  0.653162        0.000000
     52254  0.653175       -0.000000
     52255  0.653188       -0.000000
     52256  0.653200        0.000000
     52257  0.653212        0.000000
     52258  0.653225       -0.000000
     52259  0.653238       -0.000000
     52260  0.653250        0.000000
     52261  0.653262        0.000000
     52262  0.653275       -0.000000
     52263  0.653288       -0.000000
     52264  0.653300        0.000000
     52265  0.653312        0.000000
     52266  0.653325       -0.000000
     52267  0.653338        0.000000
     52268  0.653350        0.000000
     52269  0.653362       -0.000000
     52270  0.653375       -0.000000
     52271  0.653388        0.000000
     52272  0.653400        0.000000
     52273  0.653412       -0.000000
     52274  0.653425       -0.000000
     52275  0.653438        0.000000
     52276  0.653450        0.000000
     52277  0.653462       -0.000000
     52278  0.653475        0.000000
     52279  0.653487        0.000000
     52280  0.653500       -0.000000
     52281  0.653513       -0.000000
     52282  0.653525        0.000000
     52283  0.653537        0.000000
     52284  0.653550       -0.000000
     52285  0.653563       -0.000000
     52286  0.653575        0.000000
     52287  0.653587        0.000000
     52288  0.653600       -0.000000
     52289  0.653613        0.000000
     52290  0.653625        0.000000
     52291  0.653637       -0.000000
     52292  0.653650       -0.000000
     52293  0.653663        0.000000
     52294  0.653675        0.000000
     52295  0.653687       -0.000000
     52296  0.653700       -0.000000
     52297  0.653713        0.000000
     52298  0.653725        0.000000
     52299  0.653737       -0.000000
     52300  0.653750       -0.000000
     52301  0.653763        0.000000
     52302  0.653775       -0.000000
     52303  0.653787       -0.000000
     52304  0.653800        0.000000
     52305  0.653813        0.000000
     52306  0.653825       -0.000000
     52307  0.653837       -0.000000
     52308  0.653850        0.000000
     52309  0.653863        0.000000
     52310  0.653875       -0.000000
     52311  0.653887       -0.000000
     52312  0.653900        0.000000
     52313  0.653913       -0.000000
     52314  0.653925       -0.000000
     52315  0.653937        0.000000
     52316  0.653950        0.000000
     52317  0.653963       -0.000000
     52318  0.653975       -0.000000
     52319  0.653988        0.000000
     52320  0.654000        0.000000
     52321  0.654012       -0.000000
     52322  0.654025       -0.000000
     52323  0.654038        0.000000
     52324  0.654050        0.000000
     52325  0.654062       -0.000000
     52326  0.654075        0.000000
     52327  0.654088        0.000000
     52328  0.654100       -0.000000
     52329  0.654112       -0.000000
     52330  0.654125        0.000000
     52331  0.654138        0.000000
     52332  0.654150       -0.000000
     52333  0.654162       -0.000000
     52334  0.654175        0.000000
     52335  0.654188        0.000000
     52336  0.654200       -0.000000
     52337  0.654212        0.000000
     52338  0.654225        0.000000
     52339  0.654238       -0.000000
     52340  0.654250       -0.000000
     52341  0.654262        0.000000
     52342  0.654275        0.000000
     52343  0.654288       -0.000000
     52344  0.654300       -0.000000
     52345  0.654312        0.000000
     52346  0.654325        0.000000
     52347  0.654338       -0.000000
     52348  0.654350        0.000000
     52349  0.654362        0.000000
     52350  0.654375       -0.000000
     52351  0.654388       -0.000000
     52352  0.654400        0.000000
     52353  0.654412        0.000000
     52354  0.654425       -0.000000
     52355  0.654438       -0.000000
     52356  0.654450        0.000000
     52357  0.654462        0.000000
     52358  0.654475       -0.000000
     52359  0.654487       -0.000000
     52360  0.654500        0.000000
     52361  0.654513       -0.000000
     52362  0.654525       -0.000000
     52363  0.654537        0.000000
     52364  0.654550        0.000000
     52365  0.654563       -0.000000
     52366  0.654575       -0.000000
     52367  0.654587        0.000000
     52368  0.654600        0.000000
     52369  0.654613       -0.000000
     52370  0.654625       -0.000000
     52371  0.654637        0.000000
     52372  0.654650       -0.000000
     52373  0.654663       -0.000000
     52374  0.654675        0.000000
     52375  0.654687        0.000000
     52376  0.654700       -0.000000
     52377  0.654713       -0.000000
     52378  0.654725        0.000000
     52379  0.654737        0.000000
     52380  0.654750       -0.000000
     52381  0.654763       -0.000000
     52382  0.654775        0.000000
     52383  0.654787        0.000000
     52384  0.654800       -0.000000
     52385  0.654813        0.000000
     52386  0.654825        0.000000
     52387  0.654837       -0.000000
     52388  0.654850       -0.000000
     52389  0.654863        0.000000
     52390  0.654875        0.000000
     52391  0.654887       -0.000000
     52392  0.654900       -0.000000
     52393  0.654913        0.000000
     52394  0.654925        0.000000
     52395  0.654937       -0.000000
     52396  0.654950        0.000000
     52397  0.654963        0.000000
     52398  0.654975       -0.000000
     52399  0.654987       -0.000000
     52400  0.655000        0.000000
     52401  0.655012        0.000000
     52402  0.655025       -0.000000
     52403  0.655038       -0.000000
     52404  0.655050        0.000000
     52405  0.655062        0.000000
     52406  0.655075       -0.000000
     52407  0.655088        0.000000
     52408  0.655100        0.000000
     52409  0.655112       -0.000000
     52410  0.655125       -0.000000
     52411  0.655138        0.000000
     52412  0.655150        0.000000
     52413  0.655162       -0.000000
     52414  0.655175       -0.000000
     52415  0.655188        0.000000
     52416  0.655200        0.000000
     52417  0.655212       -0.000000
     52418  0.655225       -0.000000
     52419  0.655238        0.000000
     52420  0.655250       -0.000000
     52421  0.655262       -0.000000
     52422  0.655275        0.000000
     52423  0.655288        0.000000
     52424  0.655300       -0.000000
     52425  0.655312       -0.000000
     52426  0.655325        0.000000
     52427  0.655338        0.000000
     52428  0.655350       -0.000000
     52429  0.655362       -0.000000
     52430  0.655375        0.000000
     52431  0.655388       -0.000000
     52432  0.655400       -0.000000
     52433  0.655412        0.000000
     52434  0.655425        0.000000
     52435  0.655438       -0.000000
     52436  0.655450       -0.000000
     52437  0.655462        0.000000
     52438  0.655475        0.000000
     52439  0.655488       -0.000000
     52440  0.655500       -0.000000
     52441  0.655513        0.000000
     52442  0.655525        0.000000
     52443  0.655537       -0.000000
     52444  0.655550        0.000000
     52445  0.655563        0.000000
     52446  0.655575       -0.000000
     52447  0.655587       -0.000000
     52448  0.655600        0.000000
     52449  0.655613        0.000000
     52450  0.655625       -0.000000
     52451  0.655637       -0.000000
     52452  0.655650        0.000000
     52453  0.655663        0.000000
     52454  0.655675       -0.000000
     52455  0.655687        0.000000
     52456  0.655700        0.000000
     52457  0.655713       -0.000000
     52458  0.655725       -0.000000
     52459  0.655737        0.000000
     52460  0.655750        0.000000
     52461  0.655763       -0.000000
     52462  0.655775       -0.000000
     52463  0.655787        0.000000
     52464  0.655800        0.000000
     52465  0.655813       -0.000000
     52466  0.655825        0.000000
     52467  0.655837        0.000000
     52468  0.655850       -0.000000
     52469  0.655863       -0.000000
     52470  0.655875        0.000000
     52471  0.655887        0.000000
     52472  0.655900       -0.000000
     52473  0.655913       -0.000000
     52474  0.655925        0.000000
     52475  0.655937        0.000000
     52476  0.655950       -0.000000
     52477  0.655963       -0.000000
     52478  0.655975        0.000000
     52479  0.655987       -0.000000
     52480  0.656000       -0.000000
     52481  0.656012        0.000000
     52482  0.656025        0.000000
     52483  0.656038       -0.000000
     52484  0.656050       -0.000000
     52485  0.656062        0.000000
     52486  0.656075        0.000000
     52487  0.656088       -0.000000
     52488  0.656100       -0.000000
     52489  0.656112        0.000000
     52490  0.656125       -0.000000
     52491  0.656138       -0.000000
     52492  0.656150        0.000000
     52493  0.656162        0.000000
     52494  0.656175       -0.000000
     52495  0.656188       -0.000000
     52496  0.656200        0.000000
     52497  0.656212        0.000000
     52498  0.656225       -0.000000
     52499  0.656238       -0.000000
     52500  0.656250        0.000000
     52501  0.656262        0.000000
     52502  0.656275       -0.000000
     52503  0.656288        0.000000
     52504  0.656300        0.000000
     52505  0.656312       -0.000000
     52506  0.656325       -0.000000
     52507  0.656338        0.000000
     52508  0.656350        0.000000
     52509  0.656362       -0.000000
     52510  0.656375       -0.000000
     52511  0.656388        0.000000
     52512  0.656400        0.000000
     52513  0.656412       -0.000000
     52514  0.656425        0.000000
     52515  0.656438        0.000000
     52516  0.656450       -0.000000
     52517  0.656462       -0.000000
     52518  0.656475        0.000000
     52519  0.656488        0.000000
     52520  0.656500       -0.000000
     52521  0.656513       -0.000000
     52522  0.656525        0.000000
     52523  0.656537        0.000000
     52524  0.656550       -0.000000
     52525  0.656563        0.000000
     52526  0.656575        0.000000
     52527  0.656587       -0.000000
     52528  0.656600       -0.000000
     52529  0.656613        0.000000
     52530  0.656625        0.000000
     52531  0.656637       -0.000000
     52532  0.656650       -0.000000
     52533  0.656663        0.000000
     52534  0.656675        0.000000
     52535  0.656687       -0.000000
     52536  0.656700       -0.000000
     52537  0.656713        0.000000
     52538  0.656725       -0.000000
     52539  0.656737       -0.000000
     52540  0.656750        0.000000
     52541  0.656763        0.000000
     52542  0.656775       -0.000000
     52543  0.656787       -0.000000
     52544  0.656800        0.000000
     52545  0.656813        0.000000
     52546  0.656825       -0.000000
     52547  0.656837       -0.000000
     52548  0.656850        0.000000
     52549  0.656863       -0.000000
     52550  0.656875       -0.000000
     52551  0.656887        0.000000
     52552  0.656900        0.000000
     52553  0.656913       -0.000000
     52554  0.656925       -0.000000
     52555  0.656937        0.000000
     52556  0.656950        0.000000
     52557  0.656963       -0.000000
     52558  0.656975       -0.000000
     52559  0.656987        0.000000
     52560  0.657000        0.000000
     52561  0.657012       -0.000000
     52562  0.657025        0.000000
     52563  0.657038        0.000000
     52564  0.657050       -0.000000
     52565  0.657062       -0.000000
     52566  0.657075        0.000000
     52567  0.657088        0.000000
     52568  0.657100       -0.000000
     52569  0.657112       -0.000000
     52570  0.657125        0.000000
     52571  0.657138        0.000000
     52572  0.657150       -0.000000
     52573  0.657162        0.000000
     52574  0.657175        0.000000
     52575  0.657188       -0.000000
     52576  0.657200       -0.000000
     52577  0.657212        0.000000
     52578  0.657225        0.000000
     52579  0.657238       -0.000000
     52580  0.657250       -0.000000
     52581  0.657262        0.000000
     52582  0.657275        0.000000
     52583  0.657288       -0.000000
     52584  0.657300        0.000000
     52585  0.657312        0.000000
     52586  0.657325       -0.000000
     52587  0.657338       -0.000000
     52588  0.657350        0.000000
     52589  0.657362        0.000000
     52590  0.657375       -0.000000
     52591  0.657388       -0.000000
     52592  0.657400        0.000000
     52593  0.657412        0.000000
     52594  0.657425       -0.000000
     52595  0.657438       -0.000000
     52596  0.657450        0.000000
     52597  0.657462       -0.000000
     52598  0.657475       -0.000000
     52599  0.657488        0.000000
     52600  0.657500        0.000000
     52601  0.657513       -0.000000
     52602  0.657525       -0.000000
     52603  0.657537        0.000000
     52604  0.657550        0.000000
     52605  0.657563       -0.000000
     52606  0.657575       -0.000000
     52607  0.657587        0.000000
     52608  0.657600       -0.000000
     52609  0.657613       -0.000000
     52610  0.657625        0.000000
     52611  0.657637        0.000000
     52612  0.657650       -0.000000
     52613  0.657663       -0.000000
     52614  0.657675        0.000000
     52615  0.657687        0.000000
     52616  0.657700       -0.000000
     52617  0.657713       -0.000000
     52618  0.657725        0.000000
     52619  0.657737       -0.000000
     52620  0.657750       -0.000000
     52621  0.657763        0.000000
     52622  0.657775        0.000000
     52623  0.657787       -0.000000
     52624  0.657800       -0.000000
     52625  0.657813        0.000000
     52626  0.657825        0.000000
     52627  0.657837       -0.000000
     52628  0.657850       -0.000000
     52629  0.657863        0.000000
     52630  0.657875        0.000000
     52631  0.657887       -0.000000
     52632  0.657900        0.000000
     52633  0.657913        0.000000
     52634  0.657925       -0.000000
     52635  0.657937       -0.000000
     52636  0.657950        0.000000
     52637  0.657963        0.000000
     52638  0.657975       -0.000000
     52639  0.657987       -0.000000
     52640  0.658000        0.000000
     52641  0.658013        0.000000
     52642  0.658025       -0.000000
     52643  0.658038        0.000000
     52644  0.658050        0.000000
     52645  0.658062       -0.000000
     52646  0.658075       -0.000000
     52647  0.658088        0.000000
     52648  0.658100        0.000000
     52649  0.658112       -0.000000
     52650  0.658125       -0.000000
     52651  0.658138        0.000000
     52652  0.658150        0.000000
     52653  0.658162       -0.000000
     52654  0.658175       -0.000000
     52655  0.658188        0.000000
     52656  0.658200       -0.000000
     52657  0.658212       -0.000000
     52658  0.658225        0.000000
     52659  0.658238        0.000000
     52660  0.658250       -0.000000
     52661  0.658262       -0.000000
     52662  0.658275        0.000000
     52663  0.658288        0.000000
     52664  0.658300       -0.000000
     52665  0.658312       -0.000000
     52666  0.658325        0.000000
     52667  0.658338       -0.000000
     52668  0.658350       -0.000000
     52669  0.658362        0.000000
     52670  0.658375        0.000000
     52671  0.658388       -0.000000
     52672  0.658400       -0.000000
     52673  0.658412        0.000000
     52674  0.658425        0.000000
     52675  0.658438       -0.000000
     52676  0.658450       -0.000000
     52677  0.658462        0.000000
     52678  0.658475       -0.000000
     52679  0.658488       -0.000000
     52680  0.658500        0.000000
     52681  0.658512        0.000000
     52682  0.658525       -0.000000
     52683  0.658537       -0.000000
     52684  0.658550        0.000000
     52685  0.658563        0.000000
     52686  0.658575       -0.000000
     52687  0.658587       -0.000000
     52688  0.658600        0.000000
     52689  0.658613        0.000000
     52690  0.658625       -0.000000
     52691  0.658637        0.000000
     52692  0.658650        0.000000
     52693  0.658663       -0.000000
     52694  0.658675       -0.000000
     52695  0.658687        0.000000
     52696  0.658700        0.000000
     52697  0.658713       -0.000000
     52698  0.658725       -0.000000
     52699  0.658737        0.000000
     52700  0.658750        0.000000
     52701  0.658763       -0.000000
     52702  0.658775        0.000000
     52703  0.658787        0.000000
     52704  0.658800       -0.000000
     52705  0.658813       -0.000000
     52706  0.658825        0.000000
     52707  0.658837        0.000000
     52708  0.658850       -0.000000
     52709  0.658863       -0.000000
     52710  0.658875        0.000000
     52711  0.658887        0.000000
     52712  0.658900       -0.000000
     52713  0.658913       -0.000000
     52714  0.658925        0.000000
     52715  0.658937       -0.000000
     52716  0.658950       -0.000000
     52717  0.658963        0.000000
     52718  0.658975        0.000000
     52719  0.658987       -0.000000
     52720  0.659000       -0.000000
     52721  0.659013        0.000000
     52722  0.659025        0.000000
     52723  0.659038       -0.000000
     52724  0.659050       -0.000000
     52725  0.659062        0.000000
